Task ID,Occupation (O*NET-SOC Title),Task,User ID,Date,Self-reported Expertise,Automation Desire Rating,Time,Core Skill Rating,Job Security Rating,Enjoyment Rating,Reasons for Automation Desire - Free Time,Reasons for Automation Desire - Repetitive,Reasons for Automation Desire - Human Error,Reasons for Automation Desire - Stress,Reasons for Automation Desire - Difficulty,Reasons for Automation Desire - Scale,Physical Action Requirement,Interpersonal Communication Requirement,Involved Uncertainty,Domain Expertise Requirement,Human Agency Scale Rating,Reasons for Human Agency - Physical,Reasons for Human Agency - Control,Reasons for Human Agency - Domain Knowledge,Reasons for Human Agency - Empathy,Reasons for Human Agency - Quality Oversight,Reasons for Human Agency - Dynamic,Reasons for Human Agency - Ethical,Other Reason for Automation Desire,Other Reason for Human Agency,Gender,Race,Income,Age,Education,Experience,AI Tedious Work Attitude,AI Job Importance Attitude,AI Daily Interest Attitude,AI Suffering Attitude,Zip Code,Political Affiliation,LLM Familiarity,LLM Use in Work,LLM Usage by Type - Information Access,LLM Usage by Type - Edit,LLM Usage by Type - Idea Generation,LLM Usage by Type - Communication,LLM Usage by Type - Analysis,LLM Usage by Type - Decision,LLM Usage by Type - Coding,LLM Usage by Type - System Design,LLM Usage by Type - Data Processing,Recruitment Source
5316,Information Security Analysts,Monitor current reports of computer viruses to determine when to update virus protection systems.,cfd98150-ef49-41ca-b15e-04ba3bd1314c,2025-04-16,Expert,5,3,5,1,5,True,False,True,False,False,True,1,1,3,5,2,False,False,False,False,False,False,False,,,Male,Black,30-60K,32,Bachelor’s Degree,3-5 years,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,100001,Republican,I use them regularly.,"Yes, I use them every week in my work.",Daily,Daily,Daily,Daily,Daily,Daily,Weekly,Weekly,Never,WoM
5316,Information Security Analysts,Monitor current reports of computer viruses to determine when to update virus protection systems.,f5550885-59e9-40ae-8ea9-5fddb6988dad,2025-02-20,Expert,3,4,3,1,4,True,False,False,False,False,False,2,2,2,2,1,False,False,False,False,False,False,False,,,Female,Black,30-60K,52,"Some College, No Degree",More than 10 years,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly disagree,30213,Democrat,I use them regularly.,"No, I have not used them for any work-related activities.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Prolific
5317,Information Security Analysts,"Modify computer security files to incorporate new software, correct errors, or change individual access status.",524d0d50-510f-4b2b-a2da-e8449c9f5740,2025-03-19,Expert,3,4,5,3,4,True,False,True,False,False,True,1,3,5,5,4,False,False,False,False,True,False,True,,,Male,White,30-60K,29,Master’s Degree,3-5 years,Strongly agree,Somewhat agree,Strongly agree,Somewhat disagree,27893,Republican,I use them regularly.,"Yes, I use them every week in my work.",Weekly,Weekly,Daily,Monthly,Daily,Weekly,Daily,Weekly,Daily,Prolific
5317,Information Security Analysts,"Modify computer security files to incorporate new software, correct errors, or change individual access status.",5f323ad2-0e4b-459f-9320-4c0c705dcc0f,2025-03-19,Expert,4,2,4,1,4,True,False,True,False,False,True,4,4,4,2,4,True,True,False,True,True,True,True,,,Male,Black,86K-165K,54,Master’s Degree,More than 10 years,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,30110,Republican,I use them regularly.,"Yes, I use them every week in my work.",Daily,Daily,Daily,Weekly,Daily,Daily,Daily,Daily,Daily,Prolific
5317,Information Security Analysts,"Modify computer security files to incorporate new software, correct errors, or change individual access status.",9072a21c-bcac-4c57-a9c9-abb87ac3ae16,2025-03-19,Expert,2,2,3,2,4,False,False,False,False,False,False,3,2,3,3,2,False,False,False,False,False,False,False,,,Male,White,60-86K,36,Master’s Degree,3-5 years,Strongly agree,Somewhat agree,Strongly agree,Strongly disagree,,Republican,I use them regularly.,"Yes, I use them every day in my work.",Never,Never,Never,Never,Never,Never,Never,Never,Never,Prolific
5317,Information Security Analysts,"Modify computer security files to incorporate new software, correct errors, or change individual access status.",9edab1e8-d79b-42e1-bb38-8cae659137c7,2025-02-20,Expert,2,1,2,1,2,False,False,False,False,False,False,1,4,5,3,5,False,False,False,False,False,False,False,,,Male,White,30-60K,54,"Some College, No Degree",6-10 years,Strongly agree,Somewhat agree,Strongly agree,Somewhat disagree,03103,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Weekly,Weekly,Weekly,Daily,Daily,Daily,Weekly,Monthly,Daily,Prolific
5317,Information Security Analysts,"Modify computer security files to incorporate new software, correct errors, or change individual access status.",b386f3af-086c-4ea8-9d52-c99494162f0e,2025-02-20,Expert,2,3,3,1,5,False,False,False,False,False,False,3,2,4,5,2,False,False,False,False,False,False,False,,,Female,White,529K+,50,Master’s Degree,More than 10 years,Somewhat agree,Strongly disagree,Strongly agree,Strongly disagree,36551,Republican,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Weekly,Daily,Weekly,Never,Never,Never,Never,Prolific
5317,Information Security Analysts,"Modify computer security files to incorporate new software, correct errors, or change individual access status.",cac6b867-ca58-4422-aab4-c9136de43d8e,2025-02-20,Expert,3,3,4,2,4,True,False,False,False,False,False,1,2,2,4,4,False,False,False,False,False,False,False,,,Male,Black,86K-165K,73,Master’s Degree,6-10 years,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,61605,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Weekly,Daily,Weekly,Monthly,Weekly,Monthly,Daily,Monthly,Daily,Prolific
5317,Information Security Analysts,"Modify computer security files to incorporate new software, correct errors, or change individual access status.",cfd98150-ef49-41ca-b15e-04ba3bd1314c,2025-04-16,Expert,3,3,5,1,5,True,False,True,True,False,True,5,4,5,5,4,True,True,True,True,True,True,True,,,Male,Black,30-60K,32,Bachelor’s Degree,3-5 years,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,100001,Republican,I use them regularly.,"Yes, I use them every week in my work.",Daily,Daily,Daily,Daily,Daily,Daily,Weekly,Weekly,Never,WoM
5317,Information Security Analysts,"Modify computer security files to incorporate new software, correct errors, or change individual access status.",f5550885-59e9-40ae-8ea9-5fddb6988dad,2025-02-20,Average,2,2,3,1,3,False,False,False,False,False,False,3,1,3,2,2,False,False,False,False,False,False,False,,,Female,Black,30-60K,52,"Some College, No Degree",More than 10 years,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly disagree,30213,Democrat,I use them regularly.,"No, I have not used them for any work-related activities.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Prolific
5319,Information Security Analysts,Monitor use of data files and regulate access to safeguard information in computer files.,2ad5b4b0-a933-4199-b9fe-f30a73021fbd,2025-04-04,Average,3,2,3,3,4,True,True,True,False,False,False,2,4,4,3,3,False,False,False,False,True,False,True,,,Prefer not to say,Other,Prefer not to say,36,Prefer not to say,1-2 year,Strongly agree,Neither agree nor disagree,Strongly agree,Somewhat disagree,,Prefer not to answer,I use them regularly.,"Yes, I use them every day in my work.",Daily,Weekly,Daily,Weekly,Daily,Weekly,Weekly,Never,Never,WoM
5319,Information Security Analysts,Monitor use of data files and regulate access to safeguard information in computer files.,524d0d50-510f-4b2b-a2da-e8449c9f5740,2025-03-19,Average,4,3,3,2,3,True,False,True,False,False,True,1,2,3,3,3,False,False,False,False,True,False,False,,,Male,White,30-60K,29,Master’s Degree,3-5 years,Strongly agree,Somewhat agree,Strongly agree,Somewhat disagree,27893,Republican,I use them regularly.,"Yes, I use them every week in my work.",Weekly,Weekly,Daily,Monthly,Daily,Weekly,Daily,Weekly,Daily,Prolific
5319,Information Security Analysts,Monitor use of data files and regulate access to safeguard information in computer files.,5f323ad2-0e4b-459f-9320-4c0c705dcc0f,2025-03-19,Average,4,3,3,3,3,True,False,True,False,False,True,2,2,3,4,4,True,True,False,True,False,True,True,,,Male,Black,86K-165K,54,Master’s Degree,More than 10 years,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,30110,Republican,I use them regularly.,"Yes, I use them every week in my work.",Daily,Daily,Daily,Weekly,Daily,Daily,Daily,Daily,Daily,Prolific
5319,Information Security Analysts,Monitor use of data files and regulate access to safeguard information in computer files.,7b263c2b-d5f0-4239-b04f-fd91b303b72c,2025-03-18,Novice,5,3,3,2,1,True,True,False,False,False,False,4,1,2,3,4,False,False,False,False,True,True,False,,,Male,Other,86K-165K,36,Bachelor’s Degree,6-10 years,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat disagree,,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Weekly,Monthly,Weekly,Daily,Weekly,Monthly,Daily,Prolific
5319,Information Security Analysts,Monitor use of data files and regulate access to safeguard information in computer files.,9072a21c-bcac-4c57-a9c9-abb87ac3ae16,2025-03-19,Expert,2,4,3,3,5,False,False,False,False,False,False,3,2,3,4,3,False,True,False,False,True,False,True,,,Male,White,60-86K,36,Master’s Degree,3-5 years,Strongly agree,Somewhat agree,Strongly agree,Strongly disagree,,Republican,I use them regularly.,"Yes, I use them every day in my work.",Never,Never,Never,Never,Never,Never,Never,Never,Never,Prolific
5319,Information Security Analysts,Monitor use of data files and regulate access to safeguard information in computer files.,b386f3af-086c-4ea8-9d52-c99494162f0e,2025-02-20,Expert,2,4,3,1,5,False,False,False,False,False,False,2,1,3,5,2,False,False,False,False,False,False,False,,,Female,White,529K+,50,Master’s Degree,More than 10 years,Somewhat agree,Strongly disagree,Strongly agree,Strongly disagree,36551,Republican,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Weekly,Daily,Weekly,Never,Never,Never,Never,Prolific
5319,Information Security Analysts,Monitor use of data files and regulate access to safeguard information in computer files.,cac6b867-ca58-4422-aab4-c9136de43d8e,2025-02-20,Expert,5,2,2,1,2,True,True,True,False,False,True,1,1,2,2,2,False,False,False,False,False,False,False,,,Male,Black,86K-165K,73,Master’s Degree,6-10 years,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,61605,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Weekly,Daily,Weekly,Monthly,Weekly,Monthly,Daily,Monthly,Daily,Prolific
5319,Information Security Analysts,Monitor use of data files and regulate access to safeguard information in computer files.,cfd98150-ef49-41ca-b15e-04ba3bd1314c,2025-04-16,Expert,5,3,5,1,5,True,True,True,False,False,True,1,1,2,5,2,False,False,False,False,False,False,False,,,Male,Black,30-60K,32,Bachelor’s Degree,3-5 years,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,100001,Republican,I use them regularly.,"Yes, I use them every week in my work.",Daily,Daily,Daily,Daily,Daily,Daily,Weekly,Weekly,Never,WoM
5319,Information Security Analysts,Monitor use of data files and regulate access to safeguard information in computer files.,e50ffa47-9c96-433a-ae73-3b4c441bdc18,2025-02-20,Average,5,1,1,1,1,False,True,True,False,False,True,1,2,5,5,3,False,False,False,False,False,False,False,,,Male,White,30-60K,45,"Some College, No Degree",6-10 years,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,43311,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Weekly,Daily,Monthly,Weekly,Daily,Daily,Weekly,Never,Daily,Prolific
5319,Information Security Analysts,Monitor use of data files and regulate access to safeguard information in computer files.,f5550885-59e9-40ae-8ea9-5fddb6988dad,2025-02-20,Average,2,2,2,2,3,False,False,False,False,False,False,2,3,3,2,1,False,False,False,False,False,False,False,,,Female,Black,30-60K,52,"Some College, No Degree",More than 10 years,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly disagree,30213,Democrat,I use them regularly.,"No, I have not used them for any work-related activities.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Prolific
5322,Information Security Analysts,"Document computer security and emergency measures policies, procedures, and tests.",524d0d50-510f-4b2b-a2da-e8449c9f5740,2025-03-19,Expert,4,2,3,1,3,True,True,True,False,False,True,1,2,2,3,3,False,False,False,False,True,False,True,,,Male,White,30-60K,29,Master’s Degree,3-5 years,Strongly agree,Somewhat agree,Strongly agree,Somewhat disagree,27893,Republican,I use them regularly.,"Yes, I use them every week in my work.",Weekly,Weekly,Daily,Monthly,Daily,Weekly,Daily,Weekly,Daily,Prolific
5322,Information Security Analysts,"Document computer security and emergency measures policies, procedures, and tests.",5f323ad2-0e4b-459f-9320-4c0c705dcc0f,2025-03-19,Expert,3,3,2,2,3,True,False,True,False,False,True,3,3,3,3,3,True,True,True,True,False,True,False,,,Male,Black,86K-165K,54,Master’s Degree,More than 10 years,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,30110,Republican,I use them regularly.,"Yes, I use them every week in my work.",Daily,Daily,Daily,Weekly,Daily,Daily,Daily,Daily,Daily,Prolific
5322,Information Security Analysts,"Document computer security and emergency measures policies, procedures, and tests.",7b263c2b-d5f0-4239-b04f-fd91b303b72c,2025-03-18,Average,5,1,2,3,1,True,True,False,False,False,False,2,4,3,2,3,True,True,True,False,False,False,False,,,Male,Other,86K-165K,36,Bachelor’s Degree,6-10 years,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat disagree,,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Weekly,Monthly,Weekly,Daily,Weekly,Monthly,Daily,Prolific
5322,Information Security Analysts,"Document computer security and emergency measures policies, procedures, and tests.",9072a21c-bcac-4c57-a9c9-abb87ac3ae16,2025-03-19,Expert,1,3,4,1,4,False,False,False,False,False,False,4,2,4,4,1,False,False,False,False,False,False,False,,,Male,White,60-86K,36,Master’s Degree,3-5 years,Strongly agree,Somewhat agree,Strongly agree,Strongly disagree,,Republican,I use them regularly.,"Yes, I use them every day in my work.",Never,Never,Never,Never,Never,Never,Never,Never,Never,Prolific
5322,Information Security Analysts,"Document computer security and emergency measures policies, procedures, and tests.",b386f3af-086c-4ea8-9d52-c99494162f0e,2025-02-20,Expert,2,3,4,1,5,False,False,False,False,False,False,5,1,4,5,2,False,False,False,False,False,False,False,,,Female,White,529K+,50,Master’s Degree,More than 10 years,Somewhat agree,Strongly disagree,Strongly agree,Strongly disagree,36551,Republican,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Weekly,Daily,Weekly,Never,Never,Never,Never,Prolific
5322,Information Security Analysts,"Document computer security and emergency measures policies, procedures, and tests.",cac6b867-ca58-4422-aab4-c9136de43d8e,2025-02-20,Expert,3,4,5,4,3,False,True,True,True,True,False,1,2,5,4,4,False,False,False,False,False,False,False,,,Male,Black,86K-165K,73,Master’s Degree,6-10 years,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,61605,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Weekly,Daily,Weekly,Monthly,Weekly,Monthly,Daily,Monthly,Daily,Prolific
5322,Information Security Analysts,"Document computer security and emergency measures policies, procedures, and tests.",cfd98150-ef49-41ca-b15e-04ba3bd1314c,2025-04-16,Expert,5,2,5,1,2,True,True,True,False,False,True,1,5,1,5,3,False,False,True,True,True,True,True,,,Male,Black,30-60K,32,Bachelor’s Degree,3-5 years,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,100001,Republican,I use them regularly.,"Yes, I use them every week in my work.",Daily,Daily,Daily,Daily,Daily,Daily,Weekly,Weekly,Never,WoM
5322,Information Security Analysts,"Document computer security and emergency measures policies, procedures, and tests.",e0720bd8-6d60-4a47-a213-5845745df98f,2025-03-18,Novice,4,2,2,4,1,True,False,True,False,False,True,3,1,3,2,3,False,True,True,False,False,False,False,,,Female,White,30-60K,61,Master’s Degree,6-10 years,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,,Democrat,I have some experience using them.,"Yes, I use them every day in my work.",Daily,Daily,Weekly,Weekly,Daily,Monthly,Weekly,Monthly,Weekly,Prolific
5322,Information Security Analysts,"Document computer security and emergency measures policies, procedures, and tests.",e50ffa47-9c96-433a-ae73-3b4c441bdc18,2025-02-20,Expert,5,2,4,4,1,True,True,False,False,False,True,1,1,2,3,1,False,False,False,False,False,False,False,,,Male,White,30-60K,45,"Some College, No Degree",6-10 years,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,43311,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Weekly,Daily,Monthly,Weekly,Daily,Daily,Weekly,Never,Daily,Prolific
